cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
1017124245,100MG7W,NR,3450,3450,,,,,,,,,-20.5267,-54.5938,5002704000075,TELEFONICA BRASIL S.A.
1001619070,100MG7W,NR,3550,3550,,,,,,,,,-20.52028,-54.68389,5002704000076,TIM S A
687534763,100MG7W,NR,3350,3350,,,,,,,,,-20.421,-54.5988,5002704000077,CLARO S.A.
1016195840,100MG7W,NR,3450,3450,,,,,,,,,-20.4462,-54.584169,5002704000078,TELEFONICA BRASIL S.A.
1012340632,100MG7W,NR,3450,3450,,,,,,,,,-20.462919,-54.5505,5002704000079,TELEFONICA BRASIL S.A.
691363595,100MG7W,NR,3550,3550,,,,,,,,,-20.427,-54.578083,5002704000080,TIM S A
688954952,100MG7W,NR,3450,3450,,,,,,,,,-20.438333,-54.566472,5002704000081,TELEFONICA BRASIL S.A.
1001607756,100MG7W,NR,3450,3450,,,,,,,,,-20.5233,-54.6577,5002704000082,TELEFONICA BRASIL S.A.
691380988,100MG7W,NR,3450,3450,,,,,,,,,-20.42972,-54.655,5002704000083,TELEFONICA BRASIL S.A.
627594484,100MG7W,NR,3450,3450,,,,,,,,,-20.92333,-54.49722,5002704000084,TELEFONICA BRASIL S.A.
1016365397,100MG7W,NR,3450,3450,,,,,,,,,-20.3854,-54.551469,5002704000085,TELEFONICA BRASIL S.A.
1017569000,100MG7W,NR,3350,3350,,,,,,,,,-20.48296,-54.66557,5002704000086,CLARO S.A.
1001618650,100MG7W,NR,3550,3550,,,,,,,,,-20.4125,-54.58167,5002704000087,TIM S A
1016590684,100MG7W,NR,3350,3350,,,,,,,,,-20.46123,-54.58036,5002704000088,CLARO S.A.
1012340632,100MG7W,NR,3450,3450,,,,,,,,,-20.462919,-54.5505,5002704000089,TELEFONICA BRASIL S.A.
1015152624,100MG7W,NR,3550,3550,,,,,,,,,-20.500583,-54.588861,5002704000090,TIM S A
1011123000,100MD7W,NR,3350,3350,,,,,,,,,-20.52367,-54.65819,5002704000091,CLARO S.A.
692725733,100MG7W,NR,3450,3450,,,,,,,,,-20.39111,-54.55222,5002704000092,TELEFONICA BRASIL S.A.
685040380,100MG7W,NR,3350,3350,,,,,,,,,-20.518,-54.6703,5002704000093,CLARO S.A.
665606419,100MG7W,NR,3550,3550,,,,,,,,,-20.47375,-54.588639,5002704000094,TIM S A
1001643663,100MG7W,NR,3350,3350,,,,,,,,,-20.42944,-54.55173,5002704000095,CLARO S.A.
696727439,100MG7W,NR,3350,3350,,,,,,,,,-20.51467,-54.65846,5002704000096,CLARO S.A.
683598635,100MG7W,NR,3550,3550,,,,,,,,,-20.467528,-54.603806,5002704000097,TIM S A
691893373,50M0G7W,NR,2325,2325,,,,,,,,,-20.53255,-54.67022,5002704000098,CLARO S.A.
3624200,100MG7W,NR,3350,3350,,,,,,,,,-20.4617,-54.6157,5002704000099,CLARO S.A.
1013058809,100MG7W,NR,3450,3450,,,,,,,,,-20.41541,-54.58767,5002704000100,TELEFONICA BRASIL S.A.
684856280,100MG7W,NR,3550,3550,,,,,,,,,-20.431556,-54.602139,5002704000101,TIM S A
685040186,100MG7W,NR,3350,3350,,,,,,,,,-20.5502,-54.6249,5002704000102,CLARO S.A.
1006551317,100MG7W,NR,3350,3350,,,,,,,,,-20.47127,-54.70298,5002704000103,CLARO S.A.
1014472226,100MG7W,NR,3550,3550,,,,,,,,,-20.47139,-54.61056,5002704000104,TIM S A
687294568,100MG7W,NR,3350,3350,,,,,,,,,-20.47667,-54.59446,5002704000105,CLARO S.A.
683598651,100MG7W,NR,3550,3550,,,,,,,,,-20.546639,-54.66575,5002704000106,TIM S A
684655837,10M0G7W,NR,3550,3550,,,,,,,,,-20.420139,-54.56625,5002704000107,TIM S A
698174399,100MG7W,NR,3450,3450,,,,,,,,,-20.42389,-54.55167,5002704000108,TELEFONICA BRASIL S.A.
692413545,100MG7W,NR,3350,3350,,,,,,,,,-20.54836,-54.60911,5002704000109,CLARO S.A.
684682214,100MG7W,NR,3350,3350,,,,,,,,,-20.4095,-54.6172,5002704000110,CLARO S.A.
1016581200,100MG7W,NR,3450,3450,,,,,,,,,-20.503389,-54.6142,5002704000111,TELEFONICA BRASIL S.A.
576882038,100MG7W,NR,3350,3350,,,,,,,,,-20.553,-54.577,5002704000112,CLARO S.A.
684652021,100MG7W,NR,3450,3450,,,,,,,,,-20.463872,-54.613564,5002704000113,TELEFONICA BRASIL S.A.
683598643,100MG7W,NR,3550,3550,,,,,,,,,-20.480278,-54.614806,5002704000114,TIM S A
1007791311,100MG7W,NR,3550,3550,,,,,,,,,-20.393806,-54.571,5002704000115,TIM S A
683023004,10M0G7W,NR,3550,3550,,,,,,,,,-20.440417,-54.661306,5002704000116,TIM S A
692434593,100MG7W,NR,3350,3350,,,,,,,,,-20.53017,-54.64028,5002704000117,CLARO S.A.
1011652576,100MG7W,NR,3350,3350,,,,,,,,,-20.46996,-54.60384,5002704000118,CLARO S.A.
684655128,100MG7W,NR,3450,3450,,,,,,,,,-20.453969,-54.646758,5002704000119,TELEFONICA BRASIL S.A.
1008007258,100MG7W,NR,3550,3550,,,,,,,,,-20.54306,-54.63056,5002704000120,TIM S A
684655802,100MG7W,NR,3550,3550,,,,,,,,,-20.486111,-54.64055,5002704000121,TIM S A
683574736,100MG7W,NR,3550,3550,,,,,,,,,-20.46175,-54.618111,5002704000122,TIM S A
627594476,100MG7W,NR,3450,3450,,,,,,,,,-20.729056,-54.539278,5002704000123,TELEFONICA BRASIL S.A.
688446191,10M0G7W,NR,3550,3550,,,,,,,,,-20.512528,-54.636417,5002704000124,TIM S A
1016842446,100MG7W,NR,3350,3350,,,,,,,,,-20.4538,-54.63863,5002704000125,CLARO S.A.
1016181253,100MG7W,NR,3450,3450,,,,,,,,,-20.4331,-54.67025,5002704000126,TELEFONICA BRASIL S.A.
684655306,100MG7W,NR,3450,3450,,,,,,,,,-20.393794,-54.571003,5002704000127,TELEFONICA BRASIL S.A.
1016220836,100MG7W,NR,3450,3450,,,,,,,,,-20.484222,-54.579389,5002704000128,TELEFONICA BRASIL S.A.
1006604372,100MG7W,NR,3350,3350,,,,,,,,,-20.43579,-54.59877,5002704000129,CLARO S.A.
1005934964,100MD7W,NR,3350,3350,,,,,,,,,-20.46406,-54.56961,5002704000130,CLARO S.A.
693121068,50M0G7W,NR,2325,2325,,,,,,,,,-20.47077,-54.5446,5002704000131,CLARO S.A.
1010317218,100MG7W,NR,3550,3550,,,,,,,,,-20.476389,-54.633611,5002704000132,TIM S A
1000910692,100MG7W,NR,3350,3350,,,,,,,,,-20.51136,-54.60772,5002704000133,CLARO S.A.
1008007290,100MG7W,NR,3550,3550,,,,,,,,,-20.523111,-54.642056,5002704000134,TIM S A
683366602,10M0G7W,NR,3550,3550,,,,,,,,,-20.518722,-54.591722,5002704000135,TIM S A
1003351821,100MG7W,NR,3450,3450,,,,,,,,,-20.5273,-54.6043,5002704000136,TELEFONICA BRASIL S.A.
1008864037,100MG7W,NR,3550,3550,,,,,,,,,-20.471019,-54.61595,5002704000137,TIM S A
698260953,100MG7W,NR,3450,3450,,,,,,,,,-20.44111,-54.60111,5002704000138,TELEFONICA BRASIL S.A.
1011727754,100MG7W,NR,3450,3450,,,,,,,,,-20.503903,-54.623614,5002704000139,TELEFONICA BRASIL S.A.
1013204805,100MG7W,NR,3550,3550,,,,,,,,,-20.520303,-54.600006,5002704000140,TIM S A
1012293260,100MG7W,NR,3450,3450,,,,,,,,,-20.454944,-54.597222,5002704000141,TELEFONICA BRASIL S.A.
689864647,100MG7W,NR,3350,3350,,,,,,,,,-20.451,-54.6045,5002704000142,CLARO S.A.
684682222,100MG7W,NR,3350,3350,,,,,,,,,-20.4894,-54.6235,5002704000143,CLARO S.A.
692414355,100MG7W,NR,3350,3350,,,,,,,,,-20.42743,-54.56399,5002704000144,CLARO S.A.
1015028702,100MG7W,NR,3550,3550,,,,,,,,,-20.429781,-54.655017,5002704000145,TIM S A
695226550,100MG7W,NR,3350,3350,,,,,,,,,-20.47698,-54.65949,5002704000146,CLARO S.A.
1008756498,100MG7W,NR,3550,3550,,,,,,,,,-20.495361,-54.635694,5002704000147,TIM S A
1016098690,100MG7W,NR,3450,3450,,,,,,,,,-20.461,-54.5174,5002704000148,TELEFONICA BRASIL S.A.
1013203957,100MG7W,NR,3550,3550,,,,,,,,,-20.474777,-54.623888,5002704000149,TIM S A
1016581847,100MG7W,NR,3350,3350,,,,,,,,,-20.41875,-54.59145,5002704000150,CLARO S.A.
3624455,100MG7W,NR,3350,3350,,,,,,,,,-20.43209,-54.60595,5002704000151,CLARO S.A.
1016361790,100MG7W,NR,3450,3450,,,,,,,,,-20.5468,-54.6657,5002704000152,TELEFONICA BRASIL S.A.
1016185496,100MG7W,NR,3450,3450,,,,,,,,,-20.4732,-54.5647,5002704000153,TELEFONICA BRASIL S.A.
1011368924,100MG7W,NR,3450,3450,,,,,,,,,-20.502961,-54.657069,5002704000154,TELEFONICA BRASIL S.A.
684682290,100MG7W,NR,3350,3350,,,,,,,,,-20.4509,-54.6469,5002704000155,CLARO S.A.
696580306,100MG7W,NR,3350,3350,,,,,,,,,-20.5205,-54.68432,5002704000156,CLARO S.A.
690431333,100MG7W,NR,3350,3350,,,,,,,,,-20.51642,-54.59748,5002704000157,CLARO S.A.
1012337984,100MG7W,NR,3450,3450,,,,,,,,,-20.511361,-54.607719,5002704000158,TELEFONICA BRASIL S.A.
692778810,100MG7W,NR,3350,3350,,,,,,,,,-20.4935,-54.67608,5002704000159,CLARO S.A.
683022792,100MG7W,NR,3550,3550,,,,,,,,,-20.523667,-54.658222,5002704000160,TIM S A
690529368,50M0G7W,NR,2325,2325,,,,,,,,,-20.47334,-54.57674,5002704000161,CLARO S.A.
1006551309,100MG7W,NR,3350,3350,,,,,,,,,-20.41306,-54.56055,5002704000162,CLARO S.A.
1013204775,100MG7W,NR,3550,3550,,,,,,,,,-20.479742,-54.638614,5002704000163,TIM S A
687534674,100MG7W,NR,3350,3350,,,,,,,,,-20.4681,-54.5269,5002704000164,CLARO S.A.
689864647,10M0G7W,NR,2130,1940,,,,,,,,,-20.451,-54.6045,5002704000165,CLARO S.A.
683598643,100MG7W,NR,3550,3550,,,,,,,,,-20.480278,-54.614806,5002704000166,TIM S A
576882291,100MG7W,NR,3350,3350,,,,,,,,,-20.5468,-54.6657,5002704000167,CLARO S.A.
1017467410,100MG7W,NR,3450,3450,,,,,,,,,-20.5004,-54.5838,5002704000168,TELEFONICA BRASIL S.A.
1013204775,100MG7W,NR,3550,3550,,,,,,,,,-20.479742,-54.638614,5002704000169,TIM S A
695226541,50M0G7W,NR,2325,2325,,,,,,,,,-20.53128,-54.66338,5002704000170,CLARO S.A.
1013204660,100MG7W,NR,3550,3550,,,,,,,,,-20.446292,-54.630333,5002704000171,TIM S A
1001618707,100MG7W,NR,3550,3550,,,,,,,,,-20.508333,-54.666389,5002704000172,TIM S A
692373918,100MG7W,NR,3350,3350,,,,,,,,,-20.48379,-54.57211,5002704000173,CLARO S.A.
1000729912,100MG7W,NR,3350,3350,,,,,,,,,-20.52232,-54.62845,5002704000174,CLARO S.A.
687661048,100MG7W,NR,3350,3350,,,,,,,,,-20.4685,-54.6242,5002704000175,CLARO S.A.
692735410,100MG7W,NR,3350,3350,,,,,,,,,-20.4217,-54.6184,5002704000176,CLARO S.A.
1015693188,100MG7W,NR,3550,3550,,,,,,,,,-20.476833,-54.594833,5002704000177,TIM S A
1017225017,100MG7W,NR,3350,3350,,,,,,,,,-20.47607,-54.60984,5002704000178,CLARO S.A.
684648903,100MG7W,NR,3450,3450,,,,,,,,,-20.45611,-54.6025,5002704000179,TELEFONICA BRASIL S.A.
687290589,100MG7W,NR,3550,3550,,,,,,,,,-20.416561,-54.664606,5002704000180,TIM S A
687534712,100MG7W,NR,3350,3350,,,,,,,,,-20.5189,-54.6153,5002704000181,CLARO S.A.
690257040,100MG7W,NR,3450,3450,,,,,,,,,-20.46806,-54.52667,5002704000182,TELEFONICA BRASIL S.A.
692735933,100MG7W,NR,3350,3350,,,,,,,,,-20.4765,-54.6041,5002704000183,CLARO S.A.
684655578,100MG7W,NR,3450,3450,,,,,,,,,-20.409522,-54.617092,5002704000184,TELEFONICA BRASIL S.A.
1011104269,100MG7W,NR,3450,3450,,,,,,,,,-20.41306,-54.56055,5002704000185,TELEFONICA BRASIL S.A.
684656043,100MG7W,NR,3450,3450,,,,,,,,,-20.499533,-54.60625,5002704000186,TELEFONICA BRASIL S.A.
1002420579,100MG7W,NR,3550,3550,,,,,,,,,-20.457639,-54.587167,5002704000187,TIM S A
665678827,100MG7W,NR,3550,3550,,,,,,,,,-20.440333,-54.556,5002704000188,TIM S A
1014932456,100MG7W,NR,3550,3550,,,,,,,,,-20.436117,-54.614447,5002704000189,TIM S A
692735933,100MG7W,NR,3350,3350,,,,,,,,,-20.4765,-54.6041,5002704000190,CLARO S.A.
1016185488,100MG7W,NR,3450,3450,,,,,,,,,-20.47444,-54.66348,5002704000191,TELEFONICA BRASIL S.A.
1001130054,100MG7W,NR,3450,3450,,,,,,,,,-20.523014,-54.620361,5002704000192,TELEFONICA BRASIL S.A.
1016224750,100MG7W,NR,3550,3550,,,,,,,,,-20.4867,-54.586908,5002704000193,TIM S A
1011652592,100MG7W,NR,3350,3350,,,,,,,,,-20.48276,-54.58802,5002704000194,CLARO S.A.
684658607,100MG7W,NR,3450,3450,,,,,,,,,-20.471628,-54.610394,5002704000195,TELEFONICA BRASIL S.A.
692406751,100MG7W,NR,3350,3350,,,,,,,,,-20.49771,-54.63801,5002704000196,CLARO S.A.
576882194,100MG7W,NR,3350,3350,,,,,,,,,-20.4897,-54.6662,5002704000197,CLARO S.A.
684666065,100MG7W,NR,3450,3450,,,,,,,,,-20.47955,-54.600469,5002704000198,TELEFONICA BRASIL S.A.
1016610049,100MG7W,NR,3450,3450,,,,,,,,,-20.494178,-54.593333,5002704000199,TELEFONICA BRASIL S.A.
683598627,10M0G7W,NR,3550,3550,,,,,,,,,-20.456361,-54.602778,5002704000200,TIM S A
693077247,100MG7W,NR,3350,3350,,,,,,,,,-20.49224,-54.64767,5002704000201,CLARO S.A.
1006604399,100MG7W,NR,3350,3350,,,,,,,,,-20.50931,-54.58975,5002704000202,CLARO S.A.
684653338,100MG7W,NR,3450,3450,,,,,,,,,-20.435956,-54.614403,5002704000203,TELEFONICA BRASIL S.A.
684653338,100MG7W,NR,3450,3450,,,,,,,,,-20.435956,-54.614403,5002704000204,TELEFONICA BRASIL S.A.
1008204843,100MG7W,NR,3350,3350,,,,,,,,,-20.41204,-54.63678,5002704000205,CLARO S.A.
685039714,50M0G7W,NR,2325,2325,,,,,,,,,-20.5081,-54.5693,5002704000206,CLARO S.A.
1016030727,100MG7W,NR,3450,3450,,,,,,,,,-20.4606,-54.61844,5002704000207,TELEFONICA BRASIL S.A.
3624463,50M0G7W,NR,2325,2325,,,,,,,,,-20.42,-54.5769,5002704000208,CLARO S.A.
1001398456,100MG7W,NR,3450,3450,,,,,,,,,-20.421739,-54.618472,5002704000209,TELEFONICA BRASIL S.A.
695596284,100MG7W,NR,3450,3450,,,,,,,,,-20.505281,-54.585758,5002704000210,TELEFONICA BRASIL S.A.
1015769877,100MG7W,NR,3450,3450,,,,,,,,,-20.46126,-54.58033,5002704000211,TELEFONICA BRASIL S.A.
1017578904,100MG7W,NR,3350,3350,,,,,,,,,-20.50552,-54.5588,5002704000212,CLARO S.A.
1016532781,100MG7W,NR,3350,3350,,,,,,,,,-20.44707,-54.67642,5002704000213,CLARO S.A.
684653451,100MG7W,NR,3450,3450,,,,,,,,,-20.552606,-54.577772,5002704000214,TELEFONICA BRASIL S.A.
684658550,100MG7W,NR,3450,3450,,,,,,,,,-20.447067,-54.676419,5002704000215,TELEFONICA BRASIL S.A.
1012764335,100MG7W,NR,3450,3450,,,,,,,,,-20.4487,-54.5976,5002704000216,TELEFONICA BRASIL S.A.
1015491437,100MG7W,NR,3550,3550,,,,,,,,,-20.489444,-54.623472,5002704000217,TIM S A
684655829,100MG7W,NR,3550,3550,,,,,,,,,-20.441861,-54.571806,5002704000218,TIM S A
1016581235,100MG7W,NR,3450,3450,,,,,,,,,-20.455881,-54.568789,5002704000219,TELEFONICA BRASIL S.A.
695536281,100MG7W,NR,3350,3350,,,,,,,,,-20.54405,-54.6164,5002704000220,CLARO S.A.
3624331,100MG7W,NR,3350,3350,,,,,,,,,-20.4642,-54.5858,5002704000221,CLARO S.A.
685040143,100MG7W,NR,3350,3350,,,,,,,,,-20.4146,-54.6448,5002704000222,CLARO S.A.
1016305882,100MG7W,NR,3450,3450,,,,,,,,,-20.4833,-54.648611,5002704000223,TELEFONICA BRASIL S.A.
684775190,100MG7W,NR,3550,3550,,,,,,,,,-20.443889,-54.673861,5002704000224,TIM S A
1017527544,100MG7W,NR,3450,3450,,,,,,,,,-20.597951,-54.580718,5002704000225,TELEFONICA BRASIL S.A.
1010098176,100MG7W,NR,3450,3450,,,,,,,,,-20.44533,-54.68728,5002704000226,TELEFONICA BRASIL S.A.
1017527595,100MG7W,NR,3450,3450,,,,,,,,,-20.429399,-54.5517,5002704000227,TELEFONICA BRASIL S.A.
1008366959,100MG7W,NR,3350,3350,,,,,,,,,-20.4534,-54.66522,5002704000228,CLARO S.A.
1008007274,100MG7W,NR,3550,3550,,,,,,,,,-20.53083,-54.65083,5002704000229,TIM S A
1008758539,100MG7W,NR,3350,3350,,,,,,,,,-20.47646,-54.63361,5002704000230,CLARO S.A.
684653389,100MG7W,NR,3450,3450,,,,,,,,,-20.520425,-54.600181,5002704000231,TELEFONICA BRASIL S.A.
684682150,100MG7W,NR,3350,3350,,,,,,,,,-20.5266,-54.6376,5002704000232,CLARO S.A.
1017124180,100MG7W,NR,3450,3450,,,,,,,,,-20.44629,-54.63033,5002704000233,TELEFONICA BRASIL S.A.
1011652592,100MG7W,NR,3350,3350,,,,,,,,,-20.48276,-54.58802,5002704000234,CLARO S.A.
684655632,100MG7W,NR,3550,3550,,,,,,,,,-20.45295,-54.633217,5002704000235,TIM S A
1017036516,100MD7W,NR,3350,3350,,,,,,,,,-20.56042,-54.62866,5002704000236,CLARO S.A.
