cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
1016341846,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.827219,-35.20712,2408102000116,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1006733571,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.77931,-35.20334,2408102000117,CLARO S.A.
686142586,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.79045,-35.1915,2408102000118,CLARO S.A.
690905882,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.829278,-35.182472,2408102000119,TELEFONICA BRASIL S.A.
690905955,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.846722,-35.215472,2408102000120,TELEFONICA BRASIL S.A.
684917700,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.816417,-35.19975,2408102000121,TIM S A
686143434,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.84528,-35.1824,2408102000122,CLARO S.A.
422352080,10M0G7W,NR,2140.0,1950.0,,,,,,,,,-5.78326,-35.2045,2408102000123,CLARO S.A.
1004216820,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.753611,-35.278611,2408102000124,TIM S A
1005527382,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.77834,-35.19543,2408102000125,CLARO S.A.
1014941862,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.770388,-35.202861,2408102000126,TELEFONICA BRASIL S.A.
695339494,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.838889,-35.223917,2408102000127,TIM S A
431377618,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.792222,-35.209444,2408102000128,TIM S A
1008017199,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.852333,-35.21525,2408102000129,TIM S A
695706616,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.86139,-35.19278,2408102000130,TELEFONICA BRASIL S.A.
691183201,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.801611,-35.231778,2408102000131,TELEFONICA BRASIL S.A.
691591970,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.73389,-35.29111,2408102000132,TELEFONICA BRASIL S.A.
691349045,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.838722,-35.21875,2408102000133,TELEFONICA BRASIL S.A.
1006029068,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.85547,-35.26253,2408102000134,CLARO S.A.
1015950636,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.731229,-35.260077,2408102000135,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
690905840,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.79139,-35.21111,2408102000136,TELEFONICA BRASIL S.A.
1016581090,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.7784,-35.195231,2408102000137,TELEFONICA BRASIL S.A.
422352071,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.79284,-35.2113,2408102000138,CLARO S.A.
692703691,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.85462,-35.25329,2408102000139,CLARO S.A.
690905963,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.854417,-35.207167,2408102000140,TELEFONICA BRASIL S.A.
1015630488,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.78004,-35.1981,2408102000141,CLARO S.A.
1016560190,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.869271,-35.18134,2408102000142,TELEFONICA BRASIL S.A.
1015619905,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.889472,-35.171944,2408102000143,TIM S A
1010537382,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.835028,-35.22125,2408102000144,TIM S A
1016560203,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.870387,-35.178332,2408102000145,TELEFONICA BRASIL S.A.
431377766,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.811611,-35.181944,2408102000146,TIM S A
691183228,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.87972,-35.20194,2408102000147,TELEFONICA BRASIL S.A.
4739493,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.818083,-35.22,2408102000148,TIM S A
691183090,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.746472,-35.206306,2408102000149,TELEFONICA BRASIL S.A.
1015949166,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.82647,-35.22909,2408102000150,CLARO S.A.
691183090,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.746472,-35.206306,2408102000151,TELEFONICA BRASIL S.A.
1017025395,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.7440836,-35.2579876,2408102000152,TIM S A
684171430,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.824722,-35.202222,2408102000153,TIM S A
1017002352,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.836827,-35.217087,2408102000154,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
695561146,5M00G7W,NR,2117.5,1927.5,,,,,,,,,-5.80024,-35.20795,2408102000155,CLARO S.A.
441068146,5M00G7W,NR,2117.5,1927.5,,,,,,,,,-5.79946,-35.2022,2408102000156,CLARO S.A.
441068146,5M00G7W,NR,2117.5,1927.5,,,,,,,,,-5.79946,-35.2022,2408102000157,CLARO S.A.
1015950725,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.816866,-35.247565,2408102000158,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1009444198,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.79681,-35.2315,2408102000159,TIM S A
3757943,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.7536,-35.2635,2408102000160,CLARO S.A.
691591881,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.80575,-35.209889,2408102000161,TELEFONICA BRASIL S.A.
1001785662,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.773894,-35.255222,2408102000162,TIM S A
1015950725,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.816866,-35.247565,2408102000163,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
431377928,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.861944,-35.196667,2408102000164,TIM S A
690906110,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.767083,-35.265694,2408102000165,TELEFONICA BRASIL S.A.
1006340650,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.74399,-35.25807,2408102000166,CLARO S.A.
1016538992,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.737433,-35.241588,2408102000167,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
691602204,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.75389,-35.26667,2408102000168,TELEFONICA BRASIL S.A.
686142519,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.78833,-35.2025,2408102000169,CLARO S.A.
691182965,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.827917,-35.246972,2408102000170,TELEFONICA BRASIL S.A.
