cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
1010107400,100MG7W,NR,3550,3550,,,,,,,,,-3.1175,-59.96167,1302603000135,TIM S A
1016685707,100MG7W,NR,3350,3350,,,,,,,,,-3.10342,-60.0497,1302603000136,CLARO S.A.
1016328017,100MG7W,NR,3550,3550,,,,,,,,,-2.998689,-60.095705,1302603000137,TIM S A
1013177123,100MG7W,NR,3350,3350,,,,,,,,,-3.05811,-60.05067,1302603000138,CLARO S.A.
689445482,100MG7W,NR,3550,3550,,,,,,,,,-3.109306,-60.035417,1302603000139,TIM S A
665757379,100MG7W,NR,3550,3550,,,,,,,,,-3.089278,-60.064417,1302603000140,TIM S A
1017155582,100MG7W,NR,3350,3350,,,,,,,,,-2.99872,-60.04016,1302603000141,CLARO S.A.
682871877,100MG7W,NR,3550,3550,,,,,,,,,-3.067056,-60.002889,1302603000142,TIM S A
1016110712,100MG7W,NR,3550,3550,,,,,,,,,-3.138306,-59.962472,1302603000143,TIM S A
1015804990,100MG7W,NR,3350,3350,,,,,,,,,-3.05019,-59.91811,1302603000144,CLARO S.A.
1016091742,100MG7W,NR,3350,3350,,,,,,,,,-3.04778,-60.03795,1302603000145,CLARO S.A.
1016145303,100MG7W,NR,3550,3550,,,,,,,,,-3.055066,-59.8365,1302603000146,TIM S A
1016145222,100MG7W,NR,3550,3550,,,,,,,,,-3.064359,-60.100656,1302603000147,TIM S A
1016145206,100MG7W,NR,3550,3550,,,,,,,,,-3.064333,-60.099722,1302603000148,TIM S A
1012653860,100MG7W,NR,3450,3450,,,,,,,,,-3.0619,-60.1039,1302603000149,TELEFONICA BRASIL S.A.
691038660,100MG7W,NR,3350,3350,,,,,,,,,-3.09472,-60.0231,1302603000150,CLARO S.A.
1016145192,100MG7W,NR,3550,3550,,,,,,,,,-3.065792,-60.09785,1302603000151,TIM S A
1016110771,100MG7W,NR,3550,3550,,,,,,,,,-3.131694,-60.018917,1302603000152,TIM S A
1016145222,100MG7W,NR,3550,3550,,,,,,,,,-3.064359,-60.100656,1302603000153,TIM S A
692821481,100MG7W,NR,3350,3350,,,,,,,,,-3.09697,-60.00133,1302603000154,CLARO S.A.
